Unnamed: 0,Name,Actor,Genre,Directors,Maturity,Story-line,Popularity,tconst,averageRating,imdb_rank,page_rank,page_rank_int
80161029,Sahara,"Robert Naylor, Angela Galuppo, Daniel Brochu","Animation, International Films, Children & Family Films, Animal Tales",Pierre Coré,7+ ,"When his new love is captured by an evil snake charmer, a young cobra and his scorpion best friend set out across the desert on a wild rescue mission.",,tt4466894,5.6,651.0,0.00031315432389261504,285.0
81025800,Accidentally in Love,"Junchen Guo, Yi Ning Sun, Yi Qin Zhao","Series, Chinese  Programmes, TV Programmes based on Books, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",,13+ ,"Rejecting the demands of her wealthy family, a young woman poses as an ordinary college student and crosses paths with a stoic pop star at school.",,tt1684914,6.2,571.0,,
80123729,Paranoid,"Indira Varma, Robert Glenister, Dino Fetscher","Series, Crime Programmes, British Programmes, Drama Programmes",,16+ ,"When a woman is brutally murdered on a playground, a group of detectives find themselves drawn into a dark conspiracy as they search for the killer.","Lesley Sharp (""Lucy"") and Kevin Doyle (""the ghost detective"") can also be seen together in Season 1 of ""Scott & Bailey.""",tt6378444,6.8,429.0,6.976992023141681e-05,586.0
70260350,River,"Stellan Skarsgård, Nicola Walker, Adeel Akhtar","Series, Crime Programmes, British Programmes, Drama Programmes, Mystery Programmes",,16+ ,John River is a brilliant detective whose fractured mind traps him between the living and the dead.,"Stellan Skarsgard also played smart troubled men in Lars von Trier's ""Nymphomaniac"" and Marvel's ""The Avengers.""",tt4258440,8.1,120.0,6.120186879471073e-05,674.0
80195522,Wanted,"Rebecca Gibney, Geraldine Hakewill, Stephen Peacocke","Series, Australian TV Programmes, Crime Programmes, Drama Programmes",,16+ ,Polar-opposite strangers Lola and Chelsea become partners on the run when they witness a murder involving dirty cops and are framed for the crime.,This smart crime thriller was Australia's most-watched drama series of 2016.,tt6975600,7.9,157.5,6.509298350843128e-05,622.0
80085566,The Other Side of the Wind,"John Huston, Oja Kodar, Peter Bogdanovich","Critically-acclaimed Films, Dramas, Independent Dramas, Showbiz Dramas, Independent Films",Orson Welles,16+ ,"On the last day of his life, a legendary director struggles to complete a new project and contemplates his legacy in this layered film by Orson Welles.","Finally completed after 40 years, Welles's Hollywood satire won a 2018 Venice Film Festival Award.",tt0069049,7.3,298.5,0.0014001357602719787,206.0
80176771,Damnation,"Logan Marshall-Green, Killian Scott, Sarah Jones","Series, American Programmes, Crime Programmes, Drama Programmes",,16+ ,"During the Great Depression, a stranger with a violent past poses as a preacher and rallies farmers to mount a strike in a rural Iowa community.",,tt6106704,7.6,224.0,6.465048470625002e-05,630.0
80193978,Warrior,"Dar Salim, Danica Curcic, Lars Ranthe","Series, Danish TV Programmes, Crime Programmes, Drama Programmes",,16+ ,A war veteran plagued by guilt over his final mission teams up with his best friend's widow to infiltrate a dangerous Copenhagen biker gang.,,tt4465080,4.9,696.0,,
80097594,B: The Beginning,"Hiroaki Hirata, Yuki Kaji, Asami Seto","Anime, Anime Fantasies, Anime Action, Anime Series, Series, Japanese Programmes, Crime Programmes",,16+ ,"Genius investigator Keith Flick rejoins the royal police force just as serial killer ""B"" emerges. Mysterious youth Koku may be an ally, or a target.",,tt7944664,7.4,267.0,6.850223390078039e-05,594.0
80987753,The Degenerates,"Brad Williams, Christina Pazsitzky, Big Jay Oakerson","Series, American Programmes, Comedy Programmes, Stand-up & Chat Shows, Stand-up Comedy",,16+ ,Six stand-ups explore the coarse and salacious side of comedy in this series of half-hour specials. For mature audiences.,,tt9077196,6.8,429.0,,
80189653,Ricky Gervais: Humanity,Ricky Gervais,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",John L. Spencer,16+ ,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",,tt7830574,7.9,157.5,9.95665955888352e-05,446.0
80146601,Somebody Feed Phil,Philip Rosenthal,"Series, Documentary Programmes, American Programmes, Food & Travel TV, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries, Travel & Adventure Documentaries",,13+ ,"""Everybody Loves Raymond"" creator Phil Rosenthal travels the globe to take in the local cuisine and culture of Bangkok, Lisbon, Mexico City and more.",,tt7752034,8.1,120.0,8.976022160662837e-05,475.0
80022456,Cooked,Michael Pollan,"Series, TV Programmes based on Books, Documentary Programmes, American Programmes, Food & Travel TV, Documentaries, Social & Cultural Documentaries",,13+ ,"As he tries his hand at baking, brewing and braising, acclaimed food writer Michael Pollan explores how cooking transforms food and shapes our world.","Michael Pollan has won numerous awards for his books about food, which include the bestselling ""The Omnivore's Dilemma.""",tt5347906,8.1,120.0,7.209576703420978e-05,564.0
80170368,Ugly Delicious,"David Chang, Peter Meehan","Series, Documentary Programmes, American Programmes, Food & Travel TV, Documentaries, Social & Cultural Documentaries",,16+ ,"All the flavor. None of the BS. Star chef David Chang leads friends on a mouthwatering, cross-cultural hunt for the world's most satisfying grub.","Elite chefs, writers and entertainers like Jimmy Kimmel, Nick Kroll and Ali Wong join Chang's culinary adventure.",tt7907916,7.8,180.0,8.282361452297513e-05,498.0
81004322,Million Pound Menu,,"Series, Reality, Variety & Talk Shows, Food & Travel TV, British Programmes",,13+ ,Next-gen restaurateurs get the chance to open their own pop-up eateries to impress the paying public -- and a panel of discerning U.K. investors.,"Presenter Fred Sirieix is a renowned restaurant manager who also hosts the BBC's BAFTA-winning series ""First Dates.""",tt8488494,6.1,590.5,9.388322583821533e-05,459.0
80128096,Chef's Table: France,,"Series, Documentary Programmes, American Programmes, Food & Travel TV, Documentaries",,13+ ,Sample the bold new flavors of France with chefs who are pushing the boundaries of fine dining and reinventing a rich culinary tradition.,,tt6088326,8.4,58.0,5.8243469185471356e-05,719.0
80170862,The Bleeding Edge,,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries",Kirby Dick,16+ ,This eye-opening look at the fast-growing medical device industry reveals how the rush to innovate can lead to devastating consequences for patients.,"From Academy Award-nominated filmmakers Kirby Dick and Amy Ziering, of ""The Invisible War"" and ""The Hunting Ground.""",tt8106576,7.7,203.5,0.00012086084484329784,393.0
80168227,Nobody Speak: Trials of the Free Press,,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries, Political Documentaries",Brian Knappenberger,16+ ,"Hulk Hogan's court case against Gawker Media sheds light on wealthy, powerful figures who challenge freedom of the press in order to silence critics.",Director Brian Knappenberger's documentary was nominated for a Grand Jury Prize at the 2017 Sundance Film Festival.,tt6333064,6.5,499.5,8.555355043377332e-05,488.0
80158919,Jack Whitehall: At Large,Jack Whitehall,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Brian Klein,16+ ,"Comedian Jack Whitehall takes the stage to tell stories about drinking, drugs, a Google Maps van and his ongoing rivalry with Robert Pattinson.",,tt7539884,6.9,409.0,5.114141867361346e-05,947.0
80160037,Queer Eye,"Bobby Berk, Karamo Brown, Tan France","Series, Award-winning TV Programmes, Reality, Variety & Talk Shows, American Programmes",,13+ ,"Grab some tissues! An all-new ""Fab Five"" serve up hip tips, emotionally charged makeovers and heartfelt reveals that bring out all the feels.","This uplifting series won three Emmy Awards, including Outstanding Structured Reality Program.",tt7259746,8.5,43.5,0.00015947340624170866,362.0
80065491,Captive,,"Series, Documentary Programmes, American Programmes, Documentaries, Historical Documentaries",,16+ ,"This documentary series reconstructs history's most complex, high-stakes hostage negotiations as kidnapping victims recount their terrifying ordeals.",,tt7684032,9.0,14.0,8.44099729772542e-05,496.0
80211136,Secret City,"Anna Torv, Jacki Weaver, Dan Wyllie","Series, Australian TV Programmes, Award-winning TV Programmes, TV Programmes based on Books, Drama Programmes, Mystery Programmes",,16+ ,A student's protest leads to a government scandal that has personal and professional repercussions for one of Australia's toughest journalists.,,tt4976512,7.4,267.0,0.00010760330825436868,423.0
80168230,Strong Island,,"Critically-acclaimed Films, Award-winning Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, True Crime Documentaries, Social & Cultural Documentaries",Yance Ford,16+ ,"The forces of family, grief and racial injustice converge in this Oscar-nominated documentary exploring the murder of filmmaker Yance Ford's brother.","With this cinematic memoir, Ford became the first openly transgender director to win an Emmy and earn an Oscar nomination.",tt5873150,6.4,521.0,4.5363219408077636e-05,1274.0
80106307,Extremis,,"Critically-acclaimed Films, Award-winning Films, Documentaries, Critically-acclaimed Documentaries",Dan Krauss,13+ ,"Witness the wrenching emotions that accompany end-of-life decisions as doctors, patients and families in a hospital ICU face harrowing choices.",This poignant film earned an Academy Award nomination and won Best Documentary Short at the Tribeca Film Festival.,tt6340130,8.5,43.5,3.690511220972558e-05,2191.0
80126449,Cuba and the Cameraman,,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries",Jon Alpert,13+ ,Emmy-winning filmmaker Jon Alpert chronicles the fortunes of three Cuban families over the course of four tumultuous decades in the nation's history.,This multigenerational portrait of Cuba earned an Emmy nomination for Outstanding Historical Documentary.,tt7320560,8.2,98.5,3.225999358535811e-05,2852.0
